Railroad Code,Railroad Name,Report Year,Incident Number,Incident Year,Incident Month,Other Railroad Code,Other Railroad Name,Other Incident Number,Other Incident Year,Other Incident Month,Maintenance Incident Railroad Code,Maintenance Railroad Name,Maintainance Incident Number,Maintenance Incident Year,Maintenance Incident Month,Grade Crossing ID,Date,Time,Month,Day,Hour,Minute,AM/PM,Nearest Station,Division,Subdivision,County Code,County Name,State Code,State Name,City Name,Highway Name,Public/Private Code,Public/Private,Highway User Code,Highway User,Estimated Vehicle Speed,Vehicle Direction Code,Vehicle Direction,Highway User Position Code,Highway User Position,Equipment Involved Code,Equipment Involved,Railroad Car Unit Position,Equipment Struck Code,Equipment Struck,Hazmat Involvement Code,Hazmat Involvement,Hazmat Released by Code,Hazmat Released by,Hazmat Released Name,Hazmat Released Quantity,Hazmat Released Measure,Temperature,Visibility Code,Visibility,Weather Condition Code,Weather Condition,Equipment Type Code,Equipment Type,Track Type Code,Track Type,Track Name,Track Class,Number of Locomotive Units,Number of Cars,Train Speed,Estimated/Recorded Speed,Train Direction Code,Train Direction,Crossing Warning Expanded Code 1,Crossing Warning Expanded Code 2,Crossing Warning Expanded Code 3,Crossing Warning Expanded Code 4,Crossing Warning Expanded Code 5,Crossing Warning Expanded Code 6,Crossing Warning Expanded Code 7,Crossing Warning Expanded Code 8,Crossing Warning Expanded Code 9,Crossing Warning Expanded Code 10,Crossing Warning Expanded Code 11,Crossing Warning Expanded Code 12,Crossing Warning Expanded 1,Crossing Warning Expanded 2,Crossing Warning Expanded 3,Crossing Warning Expanded 4,Crossing Warning Expanded 5,Crossing Warning Expanded 6,Crossing Warning Expanded 7,Crossing Warning Expanded 8,Crossing Warning Expanded 9,Crossing Warning Expanded 10,Crossing Warning Expanded 11,Crossing Warning Expanded 12,Signaled Crossing Warning Code,Signaled Crossing Warning,Crossing Warning Explanation Code,Crossing Warning Explanation,Roadway Condition Code,Roadway Condition,Crossing Warning Location Code,Crossing Warning Location,Warning Connected To Signal,Crossing Illuminated,User Age,User Gender,User Struck By Second Train,Highway User Action Code,Highway User Action,Driver Passed Vehicle,View Obstruction Code,View Obstruction,Driver Condition Code,Driver Condition,Driver In Vehicle,Crossing Users Killed For Reporting Railroad,Crossing Users Injured For Reporting Railroad,Vehicle Damage Cost,Number Vehicle Occupants,Employees Killed For Reporting Railroad,Employees Injured For Reporting Railroad,Number People On Train,Form 54 Filed,Passengers Killed For Reporting Railroad,Passengers Injured For Reporting Railroad,Video Taken,Video Used,Special Study 1,Special Study 2,Narrative,Total Killed Form 57,Total Injured Form 57,Railroad Type,Joint Code,Total Killed Form 55A,Total Injured Form 55A,District,Whistle Ban Code,Whistle Ban,Report Key
ATK,Amtrak (National Railroad Passenger Corporation),2007,105433,07,08,,,,,,IC,Illinois Central Railroad Company,XXX,07,08,283786Y,08/25/2007,9:50 PM,08,25,09,50,PM,FLINT,CEN,,049,GENESEE,26,MICHIGAN,FLINT,CITY   ; VAN SLYKE R,Y,Public,A,Auto,0,2,South,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,67,4,Dark,2,Cloudy,2,Passenger Train - Pulling,1,Main,MAIN,4,2,4,65,E,3,East,1,2,6,,,,,,,,,7,Gates,Cantilever FLS,Audible,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,Yes,Yes,,,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,10000,0,0,0,91,No,0,0,,,,,"TRAIN NO.#364 OPERATING WITH LOCOMOTIVES E/127-E/27 AND 4 CARS IN PUSH PULL MODE, A LOCOMOTIVE ON EACH END, STRUCK AN UNOCCUPIED VEHICLE AT MP268.08 VAN SLYKE RD CROSSING.",0,0,1L,1,0,0,4,2,No,ATK105433200708
ATK,Amtrak (National Railroad Passenger Corporation),2007,105434,07,08,,,,,,BNSF,BNSF Railway Company,XXX,07,08,028349E,08/26/2007,2:30 PM,08,26,02,30,PM,HANFORD,PAC,,031,KINGS,06,CALIFORNIA,,10TH AVENUE,Y,Public,A,Auto,0,3,East,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,80,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN,4,1,4,59,E,4,West,1,,,,,,,,,,,3,Gates,,,,,,,,,,,Standard FLS,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Unknown,36,Female,Unknown,4,Stopped on crossing,Unknown,8,Not obstructed,2,Injured,Yes,0,4,10000,4,0,0,146,No,0,0,,,,,"TRAIN NO.#715 OPERATING WITH LOCOMOTIVE E/2013 AND 4 CARS STRUCK A VEHICLE HIGH-CENTERED ON THE TRACK AT MP959.59, 10TH AVENUE CROSSING.",0,4,1L,1,0,4,7,2,No,ATK105434200708
NS,Norfolk Southern Railway Company,2008,033383,08,06,,,,,,NS,Norfolk Southern Railway Company,033383,08,06,723699M,06/28/2008,3:05 PM,06,28,03,05,PM,CHULA,GEORGIA,,277,TIFT,13,GEORGIA,,PRIVATE,N,Private,C,Truck-trailer,4,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,90,2,Day,3,Rain,1,Freight Train,1,Main,SINGLE MAIN TRACK,3,5,65,40,R,1,North,,,,,,,,,,,,7,,,,,,,,,,,,Crossbucks,,,,,,,1,Both sides,No,No,65,Male,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,5000,1,0,0,4,No,0,0,,,,,"AFTER PASSING 95G HIGH SIGNAL, 61E APPROACHED CROSSING BLOWING THE HORN AND ENGINE BELL THEN NOTICEDSEMI-TRUCK APPROACHING TRACK EAST BOUND ONCE THE TRUCK WAS ON THE TRACK THE CREW PUT THE TRAIN IN EMERGENCY.",0,0,1L,1,0,0,3,2,No,NS033383200806
ATK,Amtrak (National Railroad Passenger Corporation),2007,105454,07,08,,,,,,CSX,CSX Transportation,XXX,07,08,628090P,08/27/2007,11:10 AM,08,27,11,10,AM,OKEECHOBEE,SOP,,099,PALM BEACH,12,FLORIDA,,PRATT-WHITNEY,N,Private,J,Other motor vehicle,5,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,91,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,1,4,2,11,79,R,1,North,3,6,8,,,,,,,,,7,Standard FLS,Audible,Stop signs,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,No,34,Male,No,3,Did not stop,No,8,Not obstructed,1,Killed,Yes,1,0,10000,1,0,0,177,Yes,0,0,,,,,"TRAIN 92 TRAVELING NORTHBOUND STRUCK A BOBCAT MACHINE AT CROSSING AT INDIANTOWN, FLORIDA. BOBCAT FORKLIFT  TRAVELING NEXT TO MAINLINE, TURNED WEST BOUND OVER CROSSING INTO PATH OF TRAIN 92. OPERATOR OF BOBCAT WAS FATALTY INJURED.",1,0,1L,1,1,0,3,2,No,ATK105454200708
ATK,Amtrak (National Railroad Passenger Corporation),2007,105502,07,08,,,,,,BNSF,BNSF Railway Company,XXX,07,08,020644G,08/30/2007,12:25 PM,08,30,12,25,PM,FT WORTH,SWD,,439,TARRANT,48,TEXAS,,ST 0000; INTERMODAL,Y,Public,C,Truck-trailer,0,3,East,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,91,2,Day,2,Cloudy,2,Passenger Train - Pulling,1,Main,MAIN,4,1,4,60,E,2,South,1,,,,,,,,,,,2,Gates,,,,,,,,,,,Cantilever FLS,1,Provided minimum 20-second warning,,,,,1,Both sides,Yes,Unknown,64,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,Yes,0,0,20000,1,0,0,58,No,0,0,,,,,"TRAIN NO.#821 STRUCK THE END OF AN 18-WHEELER TRUCK HANGING OVER THE TRACK AT MP363.43, INTER-MOBILECROSSING.",0,0,1L,1,0,0,5,2,No,ATK105502200708
ATK,Amtrak (National Railroad Passenger Corporation),2007,105503,07,09,,,,,,IC,Illinois Central Railroad Company,XXX,07,09,299819G,09/01/2007,4:52 PM,09,01,04,52,PM,HAZLEHURST,SOU,,049,HINDS,28,MISSISSIPPI,,COUNTY ; CHERRY GROV,Y,Public,A,Auto,15,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,84,2,Day,2,Cloudy,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,1,7,79,R,1,North,,,,,,,,,,,,7,,,,,,,,,,,,Crossbucks,,,,,,,1,Both sides,No,Unknown,24,Female,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,4000,1,0,0,118,No,0,0,,,,,"TRAIN NO.# 58 OPERATING WITH LOCOMOTIVE E/181 AND 7 CARS STRUCK AN AUTOMOBILE AT MP747.1, SAWMILL ROAD CROSSING.",0,0,1L,1,0,0,3,2,No,ATK105503200709
UP,Union Pacific Railroad Company,2015,1115LA009,15,11,,,,,,UP,Union Pacific Railroad Company,1115LA009,15,11,440628G,11/06/2015,8:45 AM,11,06,08,45,AM,LOS ANGELES,,LOS ANGELES SUB,037,LOS ANGELES,06,CALIFORNIA,LOS ANGELES,PRIVATE YARD TRACKS,N,Private,B,Truck,2,1,North,3,Moving over crossing,6,Light loco(s) (moving),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,65,2,Day,1,Clear,8,Light loco(s),2,Yard,ROUND HOUSE 503,1,4,0,4,R,3,East,,,,,,,,,,,,11,,,,,,,,,,,,Other,,,,,A,Dry,1,Both sides,,No,33,Male,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,100,1,0,0,2,No,0,0,No,No,,,"#32 WARNING DEVICES: STOP PAINTED ON ROAD.  TRUCK SLOWLY ROLLED UP TO THE CROSSING AND DID NOT LOOKBOTH WAYS AND STARTED APPROACHING THROUGH THE CROSSING.  AS HE HEARD THE CONDUCTOR YELL STOP, HE LOOKED UP AND TRIED TO BACK THE TRUCK UP BEFORE IMPACT.",0,0,1,1,0,0,7,,,UP1115LA009201511
UP,Union Pacific Railroad Company,2015,1115RS031,15,11,,,,,,UP,Union Pacific Railroad Company,1115RS031,15,11,766154C,11/24/2015,4:34 PM,11,24,04,34,PM,LIVINGSTON,,FRESNO SUB,047,MERCED,06,CALIFORNIA,LIVINGSTON,MAIN STREET,Y,Public,K,Pedestrian,,4,West,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,52,2,Day,2,Cloudy,1,Freight Train,1,Main,MAIN TRACK,4,2,150,50,E,1,North,1,3,6,,,,,,,,,7,Gates,Standard FLS,Audible,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,Unknown,Unknown,13,Male,No,1,Went around the gate,,8,Not obstructed,,,,1,0,,0,0,0,2,No,0,0,Yes,No,,,HIGHWAY USER'S ACTIONS: RAN AROUND THE GATE - MOVING.,1,0,1,1,1,0,7,,,UP1115RS031201511
ATK,Amtrak (National Railroad Passenger Corporation),2007,105514,07,08,,,,,,BNSF,BNSF Railway Company,XXX,07,08,024935K,08/31/2007,10:25 AM,08,31,10,25,AM,GALLUP,SWD,,006,CIBOLA,35,NEW MEXICO,,NM 23  ; STATE HIGHW,Y,Public,K,Pedestrian,,1,North,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,90,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN 1,4,2,9,79,R,3,East,1,,,,,,,,,,,7,Gates,,,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Unknown,46,Male,,,,,8,Not obstructed,,,,1,0,0,1,0,0,314,No,0,0,,,,,"TRAIN NO.#4 OPERATING WITH LOCOMOTIVES E/205-E/179 AND 9 CARS STRUCK A PEDESRTIAN AT MP71.1, CASA BLANCA RD. CROSSING.",1,0,1L,1,1,0,5,2,No,ATK105514200708
ATK,Amtrak (National Railroad Passenger Corporation),2007,105515,07,09,,,,,,UP,Union Pacific Railroad Company,XXX,07,09,751255U,09/05/2007,9:05 AM,09,05,09,05,AM,DAVIS,PAC,,095,SOLANO,06,CALIFORNIA,,COUNTY ; MIDWAY RD,Y,Public,D,Pick-up truck,0,2,South,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,81,2,Day,2,Cloudy,2,Passenger Train - Pulling,1,Main,MAIN 1,4,2,12,40,E,4,West,1,2,6,,,,,,,,,7,Gates,Cantilever FLS,Audible,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,No,42,Male,No,4,Stopped on crossing,No,8,Not obstructed,1,Killed,Yes,1,0,25000,1,0,0,215,No,0,0,,,,,"TRAIN NO.#11 OPERATING WITH LOCOMOTIVES E/113-E/505 AND 12 CARS STRUCK A PICK-UP TRUCK AT M.P.65.00,MIDWAY RD CROSSING.",1,0,1L,1,1,0,7,2,No,ATK105515200709
ATK,Amtrak (National Railroad Passenger Corporation),2007,105527,07,09,,,,,,BNSF,BNSF Railway Company,XXX,07,09,767650B,09/09/2007,3:05 PM,09,09,03,05,PM,NEW IBERIA,SOU,,045,IBERIA,22,LOUISIANA,NEW IBERIA,BANK ST.,Y,Public,A,Auto,10,2,South,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,90,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,2,7,19,R,3,East,3,,,,,,,,,,,6,Standard FLS,,,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Unknown,15,Male,No,3,Did not stop,No,8,Not obstructed,2,Injured,Yes,0,1,6000,1,0,0,51,No,0,1,,,,,"TRAIN NO.#2 STRUCK AN AUTOMOBILE AT MP124.82, BANK ST CROSSING.",0,2,1L,1,0,2,5,2,No,ATK105527200709
ATK,Amtrak (National Railroad Passenger Corporation),2007,105548,07,09,,,,,,NIRC,NORTHEAST ILLINOIS REGIONAL COMMUTER RAIL CORP. -- METRA,XXX,07,09,386411X,09/08/2007,8:27 PM,09,08,08,27,PM,GLENVIEW,CEN,,031,COOK,17,ILLINOIS,GLENVIEW,FAU1352; CHESTNUT ST,Y,Public,A,Auto,0,4,West,2,Stopped on crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,68,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,2,4,1,6,79,R,3,East,1,5,6,,,,,,,,,7,Gates,Hwy. traffic signals,Audible,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Yes,83,Female,Yes,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,30000,0,0,0,23,No,0,0,,,,,"TRAIN NO.#342 OPERATING EASTBOUND, WITH CAB CAR 90221 IN THE LEAD, 5 CARS, AND LOCOMOTIVE E/76 TRAILING, STRUCK AN AUTOMOBILE AT MP18.24, CHESTNUT ST CROSSING.  THE DRIVER OF THE VEHICLE WAS AGE 83.",0,0,1L,1,0,0,4,1,Yes,ATK105548200709
ATK,Amtrak (National Railroad Passenger Corporation),2007,105550,07,09,,,,,,NIRC,NORTHEAST ILLINOIS REGIONAL COMMUTER RAIL CORP. -- METRA,XXX,07,09,386411X,09/08/2007,8:28 PM,09,08,08,28,PM,GLENVIEW,CEN,,031,COOK,17,ILLINOIS,GLENVIEW,FAU1352; CHESTNUT ST,Y,Public,A,Auto,0,4,West,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,70,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN 1,4,1,6,44,R,4,West,1,4,5,6,,,,,,,,7,Gates,Wig wags,Hwy. traffic signals,Audible,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Yes,83,Female,Yes,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,30000,0,0,0,104,No,0,0,,,,,"TRAIN NO.#341 OPERATING WESTBOUND WITH LOCOMOTIVE E/29 AND 6 CARS, STRUCK THE SAME AUTOMOBILE THAT WAS STRUCK BY EASTBOUND TRAIN NO.#342 AT MP18.24, CHESTNUT ST CROSSING.  THE DRIVER OF THE VEHICLE WAS AGE 83.",0,0,1L,1,0,0,4,2,No,ATK105550200709
ATK,Amtrak (National Railroad Passenger Corporation),2007,104019,07,04,,,,,,BNSF,BNSF Railway Company,XXX,07,04,028528V,04/04/2007,10:07 PM,04,04,10,07,PM,FRESNO,PAC,,019,FRESNO,06,CALIFORNIA,FRESNO,BUTLER AVE,Y,Public,A,Auto,0,2,South,2,Stopped on crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,65,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN 2,3,1,4,40,R,3,East,1,3,,,,,,,,,,6,Gates,Standard FLS,,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Yes,,,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,6000,0,0,0,26,No,0,0,,,,,"TRAIN NO.#718 OPERATING WITH CAB CAR 6964 IN THE LEAD, 3 CARS, AND LOCOMOTIVE E/2014 PUSHING, STRUCKAN ABANDONED AUTOMOBILE AT MP997.2, BUTLER AVE CROSSING.",0,0,1L,1,0,0,7,2,No,ATK104019200704
ATK,Amtrak (National Railroad Passenger Corporation),2017,146521,17,02,,,,,,BNSF,BNSF Railway Company,CA0217203,17,02,028674B,02/27/2017,11:26 AM,02,27,11,26,AM,MERCED,,STOCKTON,047,MERCED,06,CALIFORNIA,MERCED,"""U"" STREET",Y,Public,E,Van,25,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,55,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,1,6,69,E,1,North,1,3,6,,,,,,,,,7,Gates,Standard FLS,Audible,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,No,42,Female,No,5,Other,No,8,Not obstructed,2,Injured,Yes,0,1,20000,2,0,0,65,No,0,0,Yes,No,,,"TRAIN 713 OPERATING WITH LOCOMOTIVE E/C2012 AND 6 CARS STRUCK AN OCCUPIED VEHICLE AT MP 1056.97, ""U""STREET CROSSING.",0,1,6,1,0,1,7,,,ATK146521201702
SJVR,San Joaquin Valley Railroad Company,2017,SJV236017G,17,03,,,,,,BNSF,BNSF Railway Company,XXX,17,03,028285V,03/04/2017,2:26 PM,03,04,02,26,PM,BAKERSFIELD YARD,,MOJAVE,029,KERN,06,CALIFORNIA,BAKERSFIELD,BAKER STREET,Y,Public,K,Pedestrian,,1,North,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,65,2,Day,1,Clear,1,Freight Train,1,Main,NORTH MAIN TRACK,1,2,101,5,R,4,West,1,2,5,,,,,,,,,7,Gates,Cantilever FLS,Hwy. traffic signals,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,Yes,No,59,Male,No,1,Went around the gate,,8,Not obstructed,,,,0,1,,0,0,0,2,No,0,0,No,No,,,A TRAIN CREW WAS INFORMED THAT THE TRAIN THEY WERE OPERATING HAD RUN OVER A TRESPASSER NEAR THE REAREND OF THEIR TRAIN. THE YARDMASTER INSTRUCTED THEM TO STOP- NOT TO PROCEED. APPARENTLY A TRESPASSERHAD ATTEMPTED TO CRAWL UNDER THE SLOW ROLLING TRAIN AT THE 91ST POSITION FROM THE HEAD OF THE TRAINWHEN HIS ANKLE/FOOT WERE CAUGHT BY A RAILCAR WHEEL AND CRUSHED/SEVERED. CIVILIANS WHO WITNESSED THEINCIDENT CALLED EMERGENCY SERVICES WHO IN TURN CONTACTED THE BNSF YARDMASTER.,0,1,3,1,0,1,7,,,SJVRSJV236017G201703
ATK,Amtrak (National Railroad Passenger Corporation),2007,104020,07,04,,,,,,UP,Union Pacific Railroad Company,XXX,07,04,745650P,04/04/2007,12:27 PM,04,04,12,27,PM,VENTURA,PAC,,111,VENTURA,06,CALIFORNIA,VENTURA,FIGUEROA ST.,Y,Public,K,Pedestrian,0,3,East,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,70,2,Day,2,Cloudy,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,2,12,42,R,1,North,1,3,,,,,,,,,,6,Gates,Standard FLS,,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Unknown,50,Male,,,,,8,Not obstructed,,,,0,1,0,1,0,0,295,No,0,0,,,,,"TRAIN NO.#14 OPERATING WITH LOCOMOTIVES E/112-121 AND 12 CARS STRUCK A PEDESTRIAN IN A WHEELCHAIR ATMP397.50, FIGUEROA ST CROSSING.",0,1,1L,1,0,1,7,2,No,ATK104020200704
ATK,Amtrak (National Railroad Passenger Corporation),2007,104074,07,04,,,,,,BNSF,BNSF Railway Company,XXX,07,04,028583V,04/10/2007,8:14 PM,04,10,08,14,PM,FRESNO,PAC,,019,FRESNO,06,CALIFORNIA,,FRUIT AVE,Y,Public,K,Pedestrian,,1,North,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,70,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,1,4,79,R,4,West,1,3,6,8,,,,,,,,7,Gates,Standard FLS,Audible,Stop signs,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Yes,67,Male,,,,,8,Not obstructed,,,,1,0,0,1,0,0,45,No,0,0,,,,,"TRAIN NO.#703 OPERATING WITH LOCOMOTIVE E/2003 AND 4 CARS STRUCK A PEDESTRIAN TRESPASSING AT MP1002.53, FRUIT AVE CROSSING.",1,0,1L,1,1,0,7,2,No,ATK104074200704
ATK,Amtrak (National Railroad Passenger Corporation),2007,104131,07,04,,,,,,CSX,CSX Transportation,XXX,07,04,624346C,04/16/2007,1:47 PM,04,16,01,47,PM,TAMPA,SOU,,057,HILLSBOROUGH,12,FLORIDA,,PRIVATE ROAD,N,Private,A,Auto,2,4,West,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,70,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,2,9,76,R,2,South,,,,,,,,,,,,7,,,,,,,,,,,,Crossbucks,,,,,,,1,Both sides,No,Unknown,66,Male,No,5,Other,No,8,Not obstructed,2,Injured,Yes,0,1,5000,1,0,0,183,No,0,0,,,,,TRAIN 92 STRUCK AUTOMOBILE AT A PRIVATE CROSSING NORTH OF TAMPA. DRIVER OF AUTO BACKED UP OVER CROSSING INTO PATH OF TRAIN.,0,1,1L,1,0,1,3,2,No,ATK104131200704
ATK,Amtrak (National Railroad Passenger Corporation),2007,104132,07,04,,,,,,UP,Union Pacific Railroad Company,XXX,07,04,749779F,04/13/2007,6:54 AM,04,13,06,54,AM,HAYWARD,PAC,,001,ALAMEDA,06,CALIFORNIA,UNION CITY,CITY   ; E ST,Y,Public,A,Auto,0,4,West,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,63,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,1,3,79,R,2,South,1,2,3,,,,,,,,,6,Gates,Cantilever FLS,Standard FLS,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Unknown,,,No,4,Stopped on crossing,Unknown,8,Not obstructed,3,Uninjured,Yes,0,0,1000,1,0,0,29,No,0,0,,,,,"TRAIN NO.#521 OPERATING WITH LOCOMOTIVE E/2012 AND 5 CARS STRUCK A VEHICLE AT MP26.20, E STREET CROSSING.",0,0,1L,1,0,0,7,2,No,ATK104132200704
ATK,Amtrak (National Railroad Passenger Corporation),2007,104179,07,04,,,,,,IC,Illinois Central Railroad Company,XXX,07,04,300586M,04/23/2007,7:50 AM,04,23,07,50,AM,MEMPHIS,CEN,,119,QUITMAN,28,MISSISSIPPI,,PVT    ; PRIVATE RD,N,Private,D,Pick-up truck,5,4,West,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,70,2,Day,2,Cloudy,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,1,6,79,R,2,South,,,,,,,,,,,,7,,,,,,,,,,,,Crossbucks,,,,,,,1,Both sides,No,No,,Male,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,10000,1,0,1,98,Yes,0,0,,,,,"TRAIN NO.#59 OPERATING WITH LOCOMOTIVE 180 AND 6 CARS STRUCK A TRAILER BEING PULLED BY A PICK-UP TRUCK AT MP55.4, A PRIVATE ROAD CROSSING.  THE TRAILER CONTAINED A FUEL TANK WHICH EXPLODED UPON IMPACTAND STARTED A FIRE.",0,1,1L,1,0,1,3,2,No,ATK104179200704
CFNR,California Northern Railroad Company,2015,CFN688615G,15,02,,,,,,CFNR,California Northern Railroad Company,CFN688615G,15,02,750315X,02/05/2015,10:23 AM,02,05,10,23,AM,WOODLAND,,WEST VALLEY,113,YOLO,06,CALIFORNIA,WOODLAND,PRIVATE,N,Private,C,Truck-trailer,1,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,55,2,Day,2,Cloudy,1,Freight Train,4,Industry,3700,1,1,31,10,R,1,North,,,,,,,,,,,,8,,,,,,,,,,,,Stop signs,,,,,A,Dry,1,Both sides,No,No,51,Male,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,2000,1,0,0,2,No,0,0,No,No,,,"ON FEBRUARY 2, 2015 A MALE DRIVER DRIVING A SEMI-TRUCK TRIED TO BEAT THE TRAIN TO THE PRIVATE CROSSING. THE DRIVER PROCEEDED THROUGH THE CROSSING WITHOUT STOPPING. THIS RESULTED IN THE ENGINEER PLACING THE TRAIN IN EMERGENCY. THE TRAIN STRUCK THE REAR PORTION OF THE TRUCK'S TRAILER. NO INJURIES TO THE TRUCK DRIVER AND TO THE TRAIN CREW.",0,0,3,1,0,0,7,,,CFNRCFN688615G201502
NCTC,North County Transportation District- Coaster,2015,03122015,15,03,,,,,,NCTC,North County Transportation District- Coaster,03122015,15,03,026834F,03/12/2015,5:40 AM,03,12,05,40,AM,CP DEL MAR,,SAN DIEGO,073,SAN DIEGO,06,CALIFORNIA,DEL MAR,COAST BLVD,Y,Public,K,Pedestrian,0,2,South,2,Stopped on crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,60,4,Dark,1,Clear,B,Passenger Train - Pushing,1,Main,MAIN TRACK,3,1,5,47,R,3,East,1,2,3,,,,,,,,,11,Gates,Cantilever FLS,Standard FLS,,,,,,,,,Other,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,No,52,Female,No,8,Suicide/attempted suicide,,8,Not obstructed,,,,1,0,0,0,0,0,167,No,0,0,Yes,Yes,,,"A 52 YEAR OLD WOMAN DELIBERATELY LAID ON THE TRACKS ON THE SIDEWALK AT COAST BLVD. SHE WAS SUBSEQUENTLY STRUCK AND KILLED BY COASTER TRAIN 630. BOX 32, CODE 11 USED BECAUSE CROSSING IS EQUIPPED WITH AWAYSIDE HORN",1,0,6,1,0,0,7,,,NCTC03122015201503
